"","localid","sessionNums","queryType","questNum","pos","ttr","numTries","clipNum","clipName"
"879360","SSI_1158800265",11676,2,25,250,"1780",0,1855,"1023_ITS_DIS_XX"
"879364","SSI_1158800265",11676,2,26,254,"768",0,4096,"1051_IEO_DIS_MD"
"879368","SSI_1158800265",11676,2,27,258,"4532",0,361,"1005_IWW_DIS_XX"
"879372","SSI_1158800265",11676,2,28,262,"8242",0,2602,"1032_WSI_SAD_XX"
"879376","SSI_1158800265",11676,2,29,266,"613",0,4345,"1054_TIE_HAP_XX"
"879380","SSI_1158800265",11676,2,30,270,"1196",0,6337,"1078_MTI_SAD_XX"
"879384","SSI_1158800265",11676,2,31,274,"888",0,2353,"1029_TSI_DIS_XX"
"879388","SSI_1158800265",11676,2,32,278,"1804",0,6835,"1084_IWL_SAD_XX"
"879392","SSI_1158800265",11676,2,33,282,"2600",0,5092,"1063_IOM_FEA_XX"
"879396","SSI_1158800265",11676,3,91,286,"2661",0,7443,"ANG_HI_practice"
"879400","SSI_1158800265",11676,3,92,290,"964",0,7444,"SAD_MD_practice"
"879404","SSI_1158800265",11676,3,1,294,"2376",0,1136,"1015_IEO_NEU_XX"
"879408","SSI_1158800265",11676,3,2,298,"825",0,2381,"1030_TIE_DIS_XX"
"879412","SSI_1158800265",11676,3,3,302,"875",0,2132,"1027_TIE_SAD_XX"
"879416","SSI_1158800265",11676,3,4,306,"13308",0,1883,"1024_IEO_DIS_HI"
"879420","SSI_1158800265",11676,3,5,310,"3449",0,4622,"1057_IWL_SAD_XX"
"879424","SSI_1158800265",11676,3,6,314,"778",0,3128,"1039_IWW_SAD_XX"
"879428","SSI_1158800265",11676,3,7,318,"660",0,1385,"1018_IEO_HAP_HI"
"879432","SSI_1158800265",11676,3,8,322,"1658",0,1634,"1021_IEO_FEA_HI"
"879433","SSI_1158800265",11676,3,8,323,"8154",1,1634,"1021_IEO_FEA_HI"
"879437","SSI_1158800265",11676,3,9,327,"3932",0,4871,"1060_IWL_DIS_XX"
"879441","SSI_1158800265",11676,3,10,331,"4839",0,6116,"1075_ITS_SAD_XX"
"879445","SSI_1158800265",11676,3,11,335,"3508",0,6863,"1084_WSI_NEU_XX"
"879449","SSI_1158800265",11676,3,12,339,"910",0,2381,"1030_TIE_DIS_XX"
"879453","SSI_1158800265",11676,3,13,343,"692",0,5369,"1066_ITH_DIS_XX"
"879457","SSI_1158800265",11676,3,14,347,"10510",0,3875,"1048_TAI_DIS_XX"
"879458","SSI_1158800265",11676,3,14,348,"13925",1,3875,"1048_TAI_DIS_XX"
"879462","SSI_1158800265",11676,3,15,352,"842",0,7112,"1087_WSI_ANG_XX"
"879466","SSI_1158800265",11676,3,16,356,"3359",0,7361,"1091_IEO_NEU_XX"
"879470","SSI_1158800265",11676,3,17,360,"1336",0,2879,"1036_IOM_DIS_XX"
"879474","SSI_1158800265",11676,3,18,364,"672",0,389,"1005_DFA_ANG_XX"
"879478","SSI_1158800265",11676,3,19,368,"5059",0,1883,"1024_IEO_DIS_HI"
"879479","SSI_1158800265",11676,3,19,369,"8451",1,1883,"1024_IEO_DIS_HI"
"879483","SSI_1158800265",11676,3,20,373,"743",0,887,"1011_WSI_ANG_XX"
"879487","SSI_1158800265",11676,3,21,377,"929",0,2630,"1033_IOM_SAD_XX"
"879491","SSI_1158800265",11676,3,22,381,"772",0,6614,"1081_TSI_ANG_XX"
"879495","SSI_1158800265",11676,3,23,385,"6674",0,638,"1008_ITS_NEU_XX"
"879499","SSI_1158800265",11676,3,24,389,"2578",0,5120,"1063_ITH_SAD_XX"
"879503","SSI_1158800265",11676,3,25,393,"4368",0,3377,"1042_IWW_DIS_XX"
"879507","SSI_1158800265",11676,3,26,397,"1547",0,5618,"1069_DFA_SAD_XX"
"879511","SSI_1158800265",11676,3,27,401,"2132",0,4373,"1054_MTI_DIS_XX"
"879515","SSI_1158800265",11676,3,28,405,"1001",0,1634,"1021_IEO_FEA_HI"
"879519","SSI_1158800265",11676,3,29,409,"1851",0,140,"1002_DFA_NEU_XX"
"879523","SSI_1158800265",11676,3,30,413,"1198",0,5867,"1072_DFA_DIS_XX"
"879527","SSI_1158800265",11676,3,31,417,"1399",0,4124,"1051_MTI_SAD_XX"
"879531","SSI_1158800265",11676,3,32,421,"1316",0,6365,"1078_TSI_NEU_XX"
"879535","SSI_1158800265",11676,3,33,425,"1004",0,3626,"1045_TAI_SAD_XX"
"879542","SSI_1098801748",11679,1,91,4,"8891",0,7443,"ANG_HI_practice"
"879546","SSI_1098801748",11679,1,92,8,"5183",0,7444,"SAD_MD_practice"
"879550","SSI_1098801748",11679,1,1,12,"6660",0,6520,"1080_DFA_ANG_XX"
"879554","SSI_1098801748",11679,1,2,16,"10619",0,323,"1004_WSI_HAP_XX"
"879558","SSI_1098801748",11679,1,3,20,"10946",0,6769,"1083_ITS_NEU_XX"
"879562","SSI_1098801748",11679,1,4,24,"3394",0,4279,"1053_IWW_DIS_XX"
"879566","SSI_1098801748",11679,1,5,28,"4157",0,4777,"1059_TAI_DIS_XX"
"879570","SSI_1098801748",11679,1,6,32,"1414",0,7267,"1089_TSI_NEU_XX"
"879574","SSI_1098801748",11679,1,7,36,"4559",0,2785,"1035_IEO_DIS_HI"
"879578","SSI_1098801748",11679,1,8,40,"857",0,821,"1011_IEO_DIS_LO"
"879582","SSI_1098801748",11679,1,9,44,"6092",0,1291,"1016_TSI_ANG_XX"
"879586","SSI_1098801748",11679,1,10,48,"3587",0,7018,"1086_ITS_ANG_XX"
"879590","SSI_1098801748",11679,1,11,52,"3200",0,3781,"1047_IOM_DIS_XX"
"879594","SSI_1098801748",11679,1,12,56,"698",0,1042,"1013_TSI_NEU_XX"
"879598","SSI_1098801748",11679,1,13,60,"2681",0,5773,"1071_IWL_DIS_XX"
"879602","SSI_1098801748",11679,1,14,64,"1839",0,1789,"1023_IEO_HAP_HI"
"879606","SSI_1098801748",11679,1,15,68,"832",0,3034,"1038_TIE_SAD_XX"
"879610","SSI_1098801748",11679,1,16,72,"633",0,5524,"1068_IWL_SAD_XX"
"879614","SSI_1098801748",11679,1,17,76,"4490",0,2785,"1035_IEO_DIS_HI"
"879618","SSI_1098801748",11679,1,18,80,"1197",0,2038,"1026_IEO_SAD_HI"
"879622","SSI_1098801748",11679,1,19,84,"549",0,3532,"1044_IOM_SAD_XX"
"879626","SSI_1098801748",11679,1,20,88,"2563",0,2287,"1029_IEO_ANG_HI"
"879630","SSI_1098801748",11679,1,21,92,"3721",0,6022,"1074_ITH_SAD_XX"
"879634","SSI_1098801748",11679,1,22,96,"2694",0,74,"1001_TSI_ANG_XX"
"879638","SSI_1098801748",11679,1,23,100,"1901",0,6769,"1083_ITS_NEU_XX"
"879642","SSI_1098801748",11679,1,24,104,"3878",0,4030,"1050_IWW_SAD_XX"
"879646","SSI_1098801748",11679,1,25,108,"2674",0,7018,"1086_ITS_ANG_XX"
"879650","SSI_1098801748",11679,1,26,112,"1957",0,1540,"1020_IEO_NEU_XX"
"879654","SSI_1098801748",11679,1,27,116,"7298",0,4528,"1056_TAI_SAD_XX"
"879658","SSI_1098801748",11679,1,28,120,"3023",0,6271,"1077_DFA_NEU_XX"
"879662","SSI_1098801748",11679,1,29,124,"1974",0,5275,"1065_MTI_DIS_XX"
"879666","SSI_1098801748",11679,1,30,128,"1921",0,572,"1007_WSI_FEA_XX"
"879670","SSI_1098801748",11679,1,31,132,"1005",0,5026,"1062_MTI_SAD_XX"
"879674","SSI_1098801748",11679,1,32,136,"7515",0,2536,"1032_IEO_FEA_HI"
"879678","SSI_1098801748",11679,1,33,140,"558",0,3283,"1041_TIE_DIS_XX"
"879682","SSI_1098801748",11679,2,91,144,"4673",0,7443,"ANG_HI_practice"
"879686","SSI_1098801748",11679,2,92,148,"10024",0,7444,"SAD_MD_practice"
"879690","SSI_1098801748",11679,2,1,152,"2415",0,7046,"1087_IEO_DIS_LO"
"879694","SSI_1098801748",11679,2,2,156,"6284",0,1319,"1017_TIE_ANG_XX"
"879698","SSI_1098801748",11679,2,3,160,"836",0,3062,"1038_IWL_NEU_XX"
"879702","SSI_1098801748",11679,2,4,164,"8912",0,2564,"1032_MTI_NEU_XX"
"879706","SSI_1098801748",11679,2,5,168,"432",0,6299,"1078_IEO_SAD_LO"
"879710","SSI_1098801748",11679,2,6,172,"1103",0,5801,"1071_WSI_ANG_XX"
"879714","SSI_1098801748",11679,2,7,176,"934",0,5303,"1065_TSI_ANG_XX"
"879718","SSI_1098801748",11679,2,8,180,"977",0,5552,"1068_WSI_NEU_XX"
"879722","SSI_1098801748",11679,2,9,184,"2391",0,4058,"1050_DFA_NEU_XX"
"879726","SSI_1098801748",11679,2,10,188,"1575",0,4307,"1053_DFA_ANG_XX"
"879730","SSI_1098801748",11679,2,11,192,"1216",0,1070,"1014_TIE_NEU_XX"
"879734","SSI_1098801748",11679,2,12,196,"1670",0,6548,"1081_IEO_ANG_LO"
"879738","SSI_1098801748",11679,2,13,200,"3766",0,7295,"1090_TIE_NEU_XX"
"879742","SSI_1098801748",11679,2,14,204,"17526",0,102,"1002_TIE_FEA_XX"
"879746","SSI_1098801748",11679,2,15,208,"760",0,2813,"1035_MTI_ANG_XX"
"879750","SSI_1098801748",11679,2,16,212,"5620",0,4805,"1059_ITS_ANG_XX"
"879754","SSI_1098801748",11679,2,17,216,"738",0,1319,"1017_TIE_ANG_XX"
"879758","SSI_1098801748",11679,2,18,220,"1396",0,4556,"1056_ITS_NEU_XX"
"879762","SSI_1098801748",11679,2,19,224,"2094",0,3560,"1044_ITH_NEU_XX"
"879766","SSI_1098801748",11679,2,20,228,"607",0,4307,"1053_DFA_ANG_XX"
"879770","SSI_1098801748",11679,2,21,232,"920",0,3809,"1047_ITH_ANG_XX"
"879774","SSI_1098801748",11679,2,22,236,"417",0,351,"1005_IOM_HAP_XX"
"879778","SSI_1098801748",11679,2,23,240,"1094",0,2066,"1026_TAI_NEU_XX"
"879782","SSI_1098801748",11679,2,24,244,"2413",0,3311,"1041_IWL_ANG_XX"
"879786","SSI_1098801748",11679,2,25,248,"631",0,6050,"1075_IEO_NEU_XX"
"879790","SSI_1098801748",11679,2,26,252,"323",0,5801,"1071_WSI_ANG_XX"
"879794","SSI_1098801748",11679,2,27,256,"1333",0,1568,"1020_IWW_NEU_XX"
"879798","SSI_1098801748",11679,2,28,260,"4312",0,849,"1011_MTI_HAP_XX"
"879802","SSI_1098801748",11679,2,29,264,"577",0,5054,"1062_TSI_NEU_XX"
"879806","SSI_1098801748",11679,2,30,268,"493",0,600,"1008_IOM_FEA_XX"
"879810","SSI_1098801748",11679,2,31,272,"733",0,2315,"1029_TAI_ANG_XX"
"879814","SSI_1098801748",11679,2,32,276,"822",0,6797,"1084_IEO_FEA_LO"
"879818","SSI_1098801748",11679,2,33,280,"1198",0,1817,"1023_IWW_ANG_XX"
"879822","SSI_1098801748",11679,3,91,284,"5281",0,7443,"ANG_HI_practice"
"879826","SSI_1098801748",11679,3,92,288,"1456",0,7444,"SAD_MD_practice"
"879830","SSI_1098801748",11679,3,1,292,"1903",0,877,"1011_ITS_DIS_XX"
"879834","SSI_1098801748",11679,3,2,296,"3900",0,4335,"1054_IEO_ANG_LO"
"879838","SSI_1098801748",11679,3,3,300,"1513",0,2841,"1035_TSI_HAP_XX"
"879842","SSI_1098801748",11679,3,4,304,"877",0,5580,"1069_IOM_NEU_XX"
"879846","SSI_1098801748",11679,3,5,308,"1593",0,6825,"1084_TAI_FEA_XX"
"879850","SSI_1098801748",11679,3,6,312,"7173",0,6327,"1078_IWW_FEA_XX"
"879854","SSI_1098801748",11679,3,7,316,"1169",0,7323,"1090_MTI_FEA_XX"
"879858","SSI_1098801748",11679,3,8,320,"687",0,2343,"1029_ITS_HAP_XX"
"879862","SSI_1098801748",11679,3,9,324,"1843",0,1347,"1017_IWL_HAP_XX"
"879866","SSI_1098801748",11679,3,10,328,"3380",0,5331,"1066_TIE_ANG_XX"
"879870","SSI_1098801748",11679,3,11,332,"1019",0,4584,"1057_IEO_FEA_LO"
"879874","SSI_1098801748",11679,3,12,336,"2433",0,4335,"1054_IEO_ANG_LO"
"879878","SSI_1098801748",11679,3,13,340,"1120",0,2592,"1032_ITS_FEA_XX"
"879882","SSI_1098801748",11679,3,14,344,"1575",0,2094,"1026_DFA_FEA_XX"
"879886","SSI_1098801748",11679,3,15,348,"1494",0,6078,"1075_IWW_NEU_XX"
"879890","SSI_1098801748",11679,3,16,352,"945",0,379,"1005_IWL_DIS_XX"
"879894","SSI_1098801748",11679,3,17,356,"517",0,5082,"1063_TIE_NEU_XX"
"879898","SSI_1098801748",11679,3,18,360,"825",0,6576,"1081_TAI_HAP_XX"
"879902","SSI_1098801748",11679,3,19,364,"1308",0,5580,"1069_IOM_NEU_XX"
"879906","SSI_1098801748",11679,3,20,368,"1649",0,4833,"1060_IEO_DIS_LO"
"879910","SSI_1098801748",11679,3,21,372,"898",0,3588,"1044_WSI_FEA_XX"
"879914","SSI_1098801748",11679,3,22,376,"1702",0,3090,"1038_TSI_FEA_XX"
"879918","SSI_1098801748",11679,3,23,380,"5919",0,130,"1002_IWL_SAD_XX"
"879922","SSI_1098801748",11679,3,24,384,"702",0,5829,"1072_IOM_ANG_XX"
"879926","SSI_1098801748",11679,3,25,388,"2125",0,628,"1008_ITH_SAD_XX"
"879930","SSI_1098801748",11679,3,26,392,"6566",0,7074,"1087_MTI_HAP_XX"
"879934","SSI_1098801748",11679,3,27,396,"936",0,3339,"1041_WSI_HAP_XX"
"879938","SSI_1098801748",11679,3,28,400,"959",0,2343,"1029_ITS_HAP_XX"
"879942","SSI_1098801748",11679,3,29,404,"1395",0,1596,"1020_ITH_FEA_XX"
"879946","SSI_1098801748",11679,3,30,408,"1031",0,1845,"1023_DFA_HAP_XX"
"879950","SSI_1098801748",11679,3,31,412,"821",0,4086,"1051_IEO_SAD_LO"
"879954","SSI_1098801748",11679,3,32,416,"1259",0,3837,"1048_IEO_HAP_LO"
"879958","SSI_1098801748",11679,3,33,420,"608",0,1098,"1014_MTI_FEA_XX"
"879976","SSI_1158811310",11693,1,91,4,"9125",0,7443,"ANG_HI_practice"
"879980","SSI_1158811310",11693,1,92,8,"2182",0,7444,"SAD_MD_practice"
"879984","SSI_1158811310",11693,1,1,12,"4428",0,5664,"1070_IOM_SAD_XX"
"879988","SSI_1158811310",11693,1,2,16,"7148",0,5415,"1067_TIE_DIS_XX"
"879992","SSI_1158811310",11693,1,3,20,"6055",0,463,"1006_ITH_HAP_XX"
"879996","SSI_1158811310",11693,1,4,24,"4630",0,1680,"1021_DFA_NEU_XX"
"880000","SSI_1158811310",11693,1,5,28,"2722",0,214,"1003_IWL_FEA_XX"
"880004","SSI_1158811310",11693,1,6,32,"1199",0,6162,"1076_IWW_SAD_XX"
"880008","SSI_1158811310",11693,1,7,36,"1828",0,4917,"1061_IEO_DIS_HI"
"880012","SSI_1158811310",11693,1,8,40,"4071",0,7407,"1091_IWL_NEU_XX"
"880016","SSI_1158811310",11693,1,9,44,"3422",0,6660,"1082_TAI_ANG_XX"
"880020","SSI_1158811310",11693,1,10,48,"3912",0,6411,"1079_TAI_NEU_XX"
"880024","SSI_1158811310",11693,1,11,52,"4452",0,2925,"1036_TSI_ANG_XX"
"880028","SSI_1158811310",11693,1,12,56,"2812",0,2427,"1030_ITS_ANG_XX"
"880032","SSI_1158811310",11693,1,13,60,"4097",0,3672,"1046_IEO_NEU_XX"
"880036","SSI_1158811310",11693,1,14,64,"1143",0,5913,"1073_IOM_DIS_XX"
"880040","SSI_1158811310",11693,1,15,68,"916",0,961,"1012_TSI_HAP_XX"
"880044","SSI_1158811310",11693,1,16,72,"4553",0,2178,"1027_ITS_NEU_XX"
"880048","SSI_1158811310",11693,1,17,76,"686",0,4917,"1061_IEO_DIS_HI"
"880052","SSI_1158811310",11693,1,18,80,"529",0,5166,"1064_TIE_SAD_XX"
"880056","SSI_1158811310",11693,1,19,84,"2642",0,1459,"1018_WSI_HAP_XX"
"880060","SSI_1158811310",11693,1,20,88,"3925",0,3174,"1039_WSI_NEU_XX"
"880064","SSI_1158811310",11693,1,21,92,"2404",0,4419,"1055_IEO_ANG_HI"
"880068","SSI_1158811310",11693,1,22,96,"2300",0,3423,"1042_WSI_ANG_XX"
"880072","SSI_1158811310",11693,1,23,100,"780",0,463,"1006_ITH_HAP_XX"
"880076","SSI_1158811310",11693,1,24,104,"9876",0,3921,"1049_IEO_HAP_HI"
"880080","SSI_1158811310",11693,1,25,108,"3443",0,6411,"1079_TAI_NEU_XX"
"880084","SSI_1158811310",11693,1,26,112,"820",0,1210,"1015_TSI_FEA_XX"
"880088","SSI_1158811310",11693,1,27,116,"3703",0,2676,"1033_TSI_NEU_XX"
"880092","SSI_1158811310",11693,1,28,120,"267",0,712,"1009_ITS_FEA_XX"
"880096","SSI_1158811310",11693,1,29,124,"2409",0,4170,"1052_IEO_SAD_HI"
"880100","SSI_1158811310",11693,1,30,128,"5615",0,7158,"1088_MTI_ANG_XX"
"880104","SSI_1158811310",11693,1,31,132,"1100",0,1929,"1024_DFA_ANG_XX"
"880108","SSI_1158811310",11693,1,32,136,"1233",0,6909,"1085_MTI_NEU_XX"
"880112","SSI_1158811310",11693,1,33,140,"1497",0,4668,"1058_IEO_FEA_HI"
"880116","SSI_1158811310",11693,2,91,144,"1145",0,7443,"ANG_HI_practice"
"880120","SSI_1158811310",11693,2,92,148,"1289",0,7444,"SAD_MD_practice"
"880124","SSI_1158811310",11693,2,1,152,"4404",0,3451,"1043_IOM_ANG_XX"
"880128","SSI_1158811310",11693,2,2,156,"2083",0,7186,"1088_TSI_HAP_XX"
"880132","SSI_1158811310",11693,2,3,160,"1820",0,2455,"1031_IEO_DIS_LO"
"880136","SSI_1158811310",11693,2,4,164,"4376",0,4447,"1055_TAI_ANG_XX"
"880140","SSI_1158811310",11693,2,5,168,"366",0,242,"1003_WSI_SAD_XX"
"880144","SSI_1158811310",11693,2,6,172,"4250",0,1238,"1016_TIE_FEA_XX"
"880148","SSI_1158811310",11693,2,7,176,"998",0,4945,"1061_MTI_ANG_XX"
"880152","SSI_1158811310",11693,2,8,180,"5268",0,3949,"1049_IWW_ANG_XX"
"880156","SSI_1158811310",11693,2,9,184,"5346",0,5941,"1073_ITH_ANG_XX"
"880160","SSI_1158811310",11693,2,10,188,"2473",0,2206,"1028_IEO_FEA_LO"
"880164","SSI_1158811310",11693,2,11,192,"4884",0,6937,"1085_ITS_FEA_XX"
"880168","SSI_1158811310",11693,2,12,196,"619",0,2704,"1034_TIE_NEU_XX"
"880172","SSI_1158811310",11693,2,13,200,"967",0,3700,"1046_IWW_NEU_XX"
"880176","SSI_1158811310",11693,2,14,204,"1524",0,6190,"1076_DFA_NEU_XX"
"880180","SSI_1158811310",11693,2,15,208,"1369",0,1957,"1025_IEO_ANG_LO"
"880184","SSI_1158811310",11693,2,16,212,"1933",0,6688,"1082_ITS_HAP_XX"
"880188","SSI_1158811310",11693,2,17,216,"420",0,7186,"1088_TSI_HAP_XX"
"880192","SSI_1158811310",11693,2,18,220,"1027",0,989,"1013_TIE_HAP_XX"
"880196","SSI_1158811310",11693,2,19,224,"1572",0,491,"1006_WSI_DIS_XX"
"880200","SSI_1158811310",11693,2,20,228,"1465",0,2206,"1028_IEO_FEA_LO"
"880204","SSI_1158811310",11693,2,21,232,"5130",0,7435,"1091_TSI_FEA_XX"
"880208","SSI_1158811310",11693,2,22,236,"535",0,5194,"1064_IWL_NEU_XX"
"880212","SSI_1158811310",11693,2,23,240,"1211",0,740,"1010_IEO_DIS_MD"
"880216","SSI_1158811310",11693,2,24,244,"4112",0,4198,"1052_TAI_NEU_XX"
"880220","SSI_1158811310",11693,2,25,248,"869",0,5692,"1070_ITH_NEU_XX"
"880224","SSI_1158811310",11693,2,26,252,"624",0,1238,"1016_TIE_FEA_XX"
"880228","SSI_1158811310",11693,2,27,256,"846",0,2953,"1037_TIE_ANG_XX"
"880232","SSI_1158811310",11693,2,28,260,"5980",0,6439,"1079_DFA_FEA_XX"
"880236","SSI_1158811310",11693,2,29,264,"220",0,1487,"1019_IOM_HAP_XX"
"880240","SSI_1158811310",11693,2,30,268,"1874",0,5443,"1067_IWL_ANG_XX"
"880244","SSI_1158811310",11693,2,31,272,"368",0,3202,"1040_IOM_NEU_XX"
"880248","SSI_1158811310",11693,2,32,276,"4359",0,4696,"1058_MTI_NEU_XX"
"880252","SSI_1158811310",11693,2,33,280,"357",0,1708,"1022_IEO_SAD_LO"
"880256","SSI_1158811310",11693,3,91,284,"1620",0,7443,"ANG_HI_practice"
"880260","SSI_1158811310",11693,3,92,288,"171",0,7444,"SAD_MD_practice"
"880264","SSI_1158811310",11693,3,1,292,"228",0,2234,"1028_TAI_FEA_XX"
"880268","SSI_1158811310",11693,3,2,296,"2580",0,5471,"1067_WSI_HAP_XX"
"880272","SSI_1158811310",11693,3,3,300,"269",0,4973,"1061_TSI_HAP_XX"
"880276","SSI_1158811310",11693,3,4,304,"712",0,21,"1001_TIE_FEA_XX"
"880280","SSI_1158811310",11693,3,5,308,"674",0,2981,"1037_IWL_HAP_XX"
"880284","SSI_1158811310",11693,3,6,312,"1048",0,2483,"1031_MTI_HAP_XX"
"880288","SSI_1158811310",11693,3,7,316,"2595",0,5720,"1070_WSI_FEA_XX"
"880292","SSI_1158811310",11693,3,8,320,"1621",0,5969,"1074_IEO_HAP_LO"
"880296","SSI_1158811310",11693,3,9,324,"1364",0,6716,"1083_IEO_FEA_MD"
"880300","SSI_1158811310",11693,3,10,328,"1528",0,1266,"1016_IWL_SAD_XX"
"880304","SSI_1158811310",11693,3,11,332,"2040",0,1985,"1025_TAI_HAP_XX"
"880308","SSI_1158811310",11693,3,12,336,"133",0,5471,"1067_WSI_HAP_XX"
"880312","SSI_1158811310",11693,3,13,340,"238",0,270,"1004_IOM_SAD_XX"
"880316","SSI_1158811310",11693,3,14,344,"3561",0,1017,"1013_MTI_DIS_XX"
"880320","SSI_1158811310",11693,3,15,348,"480",0,4724,"1058_ITS_FEA_XX"
"880324","SSI_1158811310",11693,3,16,352,"1676",0,3230,"1040_IWL_FEA_XX"
"880328","SSI_1158811310",11693,3,17,356,"327",0,6218,"1077_IEO_SAD_MD"
"880332","SSI_1158811310",11693,3,18,360,"1488",0,1515,"1019_IWL_DIS_XX"
"880336","SSI_1158811310",11693,3,19,364,"776",0,21,"1001_TIE_FEA_XX"
"880340","SSI_1158811310",11693,3,20,368,"790",0,2732,"1034_MTI_FEA_XX"
"880344","SSI_1158811310",11693,3,21,372,"1968",0,4226,"1052_DFA_FEA_XX"
"880348","SSI_1158811310",11693,3,22,376,"932",0,6965,"1086_IEO_DIS_MD"
"880349","SSI_1158811310",11693,3,22,377,"10731",1,6965,"1086_IEO_DIS_MD"
"880353","SSI_1158811310",11693,3,23,381,"1670",0,3977,"1049_DFA_HAP_XX"
"880357","SSI_1158811310",11693,3,24,385,"949",0,3728,"1046_ITH_FEA_XX"
"880361","SSI_1158811310",11693,3,25,389,"2868",0,6467,"1080_IEO_ANG_MD"
"880365","SSI_1158811310",11693,3,26,393,"316",0,5222,"1064_TSI_FEA_XX"
"880369","SSI_1158811310",11693,3,27,397,"508",0,1736,"1022_IWW_FEA_XX"
"880370","SSI_1158811310",11693,3,27,398,"5628",1,1736,"1022_IWW_FEA_XX"
"880374","SSI_1158811310",11693,3,28,402,"346",0,5969,"1074_IEO_HAP_LO"
"880378","SSI_1158811310",11693,3,29,406,"2348",0,768,"1010_MTI_SAD_XX"
"880382","SSI_1158811310",11693,3,30,410,"245",0,3479,"1043_ITH_HAP_XX"
"880386","SSI_1158811310",11693,3,31,414,"1310",0,7214,"1089_TIE_HAP_XX"
"880390","SSI_1158811310",11693,3,32,418,"1635",0,519,"1007_IOM_DIS_XX"
"880394","SSI_1158811310",11693,3,33,422,"839",0,4475,"1055_ITS_HAP_XX"
"880402","SSI_1138816047",11697,1,91,4,"10536",0,7443,"ANG_HI_practice"
"880406","SSI_1138816047",11697,1,92,8,"5642",0,7444,"SAD_MD_practice"
"880410","SSI_1138816047",11697,1,1,12,"2917",0,821,"1011_IEO_DIS_LO"
"880414","SSI_1138816047",11697,1,2,16,"1705",0,2038,"1026_IEO_SAD_HI"
"880418","SSI_1138816047",11697,1,3,20,"5070",0,1070,"1014_TIE_NEU_XX"
"880422","SSI_1138816047",11697,1,4,24,"5129",0,4528,"1056_TAI_SAD_XX"
"880426","SSI_1138816047",11697,1,5,28,"3209",0,5524,"1068_IWL_SAD_XX"
"880430","SSI_1138816047",11697,1,6,32,"2823",0,6022,"1074_ITH_SAD_XX"
"880434","SSI_1138816047",11697,1,7,36,"3438",0,3283,"1041_TIE_DIS_XX"
"880438","SSI_1138816047",11697,1,8,40,"2072",0,3532,"1044_IOM_SAD_XX"
"880442","SSI_1138816047",11697,1,9,44,"6355",0,4030,"1050_IWW_SAD_XX"
"880446","SSI_1138816047",11697,1,10,48,"3214",0,323,"1004_WSI_HAP_XX"
"880450","SSI_1138816047",11697,1,11,52,"2580",0,4279,"1053_IWW_DIS_XX"
"880454","SSI_1138816047",11697,1,12,56,"1801",0,6769,"1083_ITS_NEU_XX"
"880458","SSI_1138816047",11697,1,13,60,"3448",0,4777,"1059_TAI_DIS_XX"
"880462","SSI_1138816047",11697,1,14,64,"4234",0,6520,"1080_DFA_ANG_XX"
"880466","SSI_1138816047",11697,1,15,68,"4054",0,5773,"1071_IWL_DIS_XX"
"880470","SSI_1138816047",11697,1,16,72,"1867",0,7018,"1086_ITS_ANG_XX"
"880474","SSI_1138816047",11697,1,17,76,"5321",0,3283,"1041_TIE_DIS_XX"
"880478","SSI_1138816047",11697,1,18,80,"1770",0,1319,"1017_TIE_ANG_XX"
"880482","SSI_1138816047",11697,1,19,84,"9838",0,6271,"1077_DFA_NEU_XX"
"880486","SSI_1138816047",11697,1,20,88,"4387",0,3034,"1038_TIE_SAD_XX"
"880490","SSI_1138816047",11697,1,21,92,"1026",0,3781,"1047_IOM_DIS_XX"
"880494","SSI_1138816047",11697,1,22,96,"1555",0,7267,"1089_TSI_NEU_XX"
"880498","SSI_1138816047",11697,1,23,100,"1129",0,1070,"1014_TIE_NEU_XX"
"880502","SSI_1138816047",11697,1,24,104,"4148",0,1789,"1023_IEO_HAP_HI"
"880506","SSI_1138816047",11697,1,25,108,"603",0,323,"1004_WSI_HAP_XX"
"880510","SSI_1138816047",11697,1,26,112,"3481",0,74,"1001_TSI_ANG_XX"
"880514","SSI_1138816047",11697,1,27,116,"302",0,2287,"1029_IEO_ANG_HI"
"880518","SSI_1138816047",11697,1,28,120,"2415",0,5026,"1062_MTI_SAD_XX"
"880522","SSI_1138816047",11697,1,29,124,"1582",0,2536,"1032_IEO_FEA_HI"
"880526","SSI_1138816047",11697,1,30,128,"969",0,5275,"1065_MTI_DIS_XX"
"880530","SSI_1138816047",11697,1,31,132,"3449",0,1568,"1020_IWW_NEU_XX"
"880534","SSI_1138816047",11697,1,32,136,"2206",0,2785,"1035_IEO_DIS_HI"
"880538","SSI_1138816047",11697,1,33,140,"2021",0,572,"1007_WSI_FEA_XX"
"880542","SSI_1138816047",11697,2,91,144,"2155",0,7443,"ANG_HI_practice"
"880546","SSI_1138816047",11697,2,92,148,"2390",0,7444,"SAD_MD_practice"
"880550","SSI_1138816047",11697,2,1,152,"2669",0,2066,"1026_TAI_NEU_XX"
"880554","SSI_1138816047",11697,2,2,156,"3823",0,7295,"1090_TIE_NEU_XX"
"880558","SSI_1138816047",11697,2,3,160,"2860",0,3062,"1038_IWL_NEU_XX"
"880562","SSI_1138816047",11697,2,4,164,"2520",0,2315,"1029_TAI_ANG_XX"
"880566","SSI_1138816047",11697,2,5,168,"1366",0,5303,"1065_TSI_ANG_XX"
